class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.5789473684210527,0.631578947368421,0.6842105263157895,0.7368421052631579,0.7894736842105263,0.8421052631578947,0.8947368421052632,0.9473684210526315,1.0,0.9473684210526315,0.8947368421052632,0.8421052631578947,0.7894736842105263,0.7368421052631579,0.6842105263157895,0.631578947368421,0.5789473684210527,0.5263157894736842,0.47368421052631576,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916610405434509,0.4938181170261107,0.622513959272885,0.7183787670373177,0.7934038082997678,0.8531050813195037,0.9005354424873034,0.9375590718629488,0.9653740570075877,0.9847610132961848,0.9962121075990956,1.0,0.9962121075990956,0.9847610132961848,0.9653740570075877,0.9375590718629488,0.9005354424873034,0.8531050813195037,0.7934038082997678,0.7183787670373177,0.622513959272885,0.4938181170261107,0.2916610405434509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41659779045053086,0.6863485850246136,0.8381404052084444,0.9315409787235999,0.9833321660356334,1.0,0.9833321660356334,0.9315409787235999,0.8381404052084444,0.6863485850246136,0.41659779045053086,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.6389710663783135,0.7882269819968922,0.8871201995900613,0.9514859136040755,0.9880948137434714,1.0,0.9880948137434714,0.9514859136040755,0.8871201995900613,0.7882269819968922,0.6389710663783135,0.3846153846153846,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286710990610898,0.45812284729085123,0.5527707983925667,0.6285393610547089,0.6916610887771518,0.7453559924999299,0.7915448249319449,0.8314794192830981,0.8660254037844386,0.8958064164776166,0.9212846639876111,0.9428090415820634,0.9606453592105879,0.9749960430435691,0.9860132971832694,0.9938079899999065,0.9984555975339683,1.0,0.9984555975339683,0.9938079899999065,0.9860132971832694,0.9749960430435691,0.9606453592105879,0.9428090415820634,0.9212846639876111,0.8958064164776166,0.8660254037844386,0.8314794192830981,0.7915448249319449,0.7453559924999299,0.6916610887771518,0.6285393610547089,0.5527707983925667,0.45812284729085123,0.3286710990610898,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.26666666666666666,0.4,0.5333333333333333,0.6666666666666666,0.8,1.0666666666666667,0.9333333333333333,0.8,0.6666666666666666,0.5333333333333333,0.4,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33791544979635457,0.5672735741760562,0.708329092870135,0.8086898285216189,0.8823529411764706,0.935645512975698,0.9719242142269592,0.9930554715373019,1.0,0.9930554715373019,0.9719242142269592,0.935645512975698,0.8823529411764706,0.8086898285216189,0.708329092870135,0.5672735741760562,0.33791544979635457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.532938710021193,0.6389710663783135,0.7216024245882199,0.7882269819968922,0.8426500884694864,0.8871201995900613,0.9230769230769231,0.9514859136040755,0.9730085108210398,0.9880948137434714,0.9970370305242862,1.0,0.9970370305242862,0.9880948137434714,0.9730085108210398,0.9514859136040755,0.9230769230769231,0.8871201995900613,0.8426500884694864,0.7882269819968922,0.7216024245882199,0.6389710663783135,0.532938710021193,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41659779045053086,0.5749595745760689,0.6863485850246136,0.7713892158398701,0.8381404052084444,0.8907235428302466,0.9315409787235999,0.9620913858416693,0.9833321660356334,0.9958591954639384,1.0,0.9958591954639384,0.9833321660356334,0.9620913858416693,0.9315409787235999,0.8907235428302466,0.8381404052084444,0.7713892158398701,0.6863485850246136,0.5749595745760689,0.41659779045053086,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35901098714230034,0.4988876515698589,0.6,0.679869268479038,0.7453559924999299,0.8,0.8459051693633013,0.8844332774281066,0.916515138991168,0.9428090415820634,0.9637888196533974,0.9797958971132712,0.9910712498212337,0.9977753031397177,1.0,0.9977753031397177,0.9910712498212337,0.9797958971132712,0.9637888196533974,0.9428090415820634,0.916515138991168,0.8844332774281066,0.8459051693633013,0.8,0.7453559924999299,0.679869268479038,0.6,0.4988876515698589,0.35901098714230034,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,0.3333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.6,0.6666666666666666,0.7333333333333333,0.8,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,0.8,0.7333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.23529411764705882,0.35294117647058826,0.47058823529411764,0.5882352941176471,0.7058823529411765,0.8235294117647058,1.0588235294117647,0.9411764705882353,0.8235294117647058,0.7058823529411765,0.5882352941176471,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.8333333333333334,0.75,0.6666666666666666,0.5833333333333334,0.5,0.4166666666666667,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.5789473684210527,0.631578947368421,0.6842105263157895,0.7368421052631579,0.7894736842105263,0.8421052631578947,0.8947368421052632,0.9473684210526315,1.0,0.9473684210526315,0.8947368421052632,0.8421052631578947,0.7894736842105263,0.7368421052631579,0.6842105263157895,0.631578947368421,0.5789473684210527,0.5263157894736842,0.47368421052631576,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150787536377127,0.6998542122237652,0.8206518066482898,0.9035079029052513,0.9583148474999099,0.989743318610787,1.0,0.989743318610787,0.9583148474999099,0.9035079029052513,0.8206518066482898,0.6998542122237652,0.5150787536377127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.21621621621621623,0.2702702702702703,0.32432432432432434,0.3783783783783784,0.43243243243243246,0.4864864864864865,0.5405405405405406,0.5945945945945946,0.6486486486486487,0.7027027027027027,0.7567567567567568,0.8108108108108109,0.8648648648648649,0.918918918918919,1.027027027027027,0.972972972972973,0.918918918918919,0.8648648648648649,0.8108108108108109,0.7567567567567568,0.7027027027027027,0.6486486486486487,0.5945945945945946,0.5405405405405406,0.4864864864864865,0.43243243243243246,0.3783783783783784,0.32432432432432434,0.2702702702702703,0.21621621621621623,0.16216216216216217,0.10810810810810811,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41659779045053086,0.5749595745760689,0.6863485850246136,0.7713892158398701,0.8381404052084444,0.8907235428302466,0.9315409787235999,0.9620913858416693,0.9833321660356334,0.9958591954639384,1.0,0.9958591954639384,0.9833321660356334,0.9620913858416693,0.9315409787235999,0.8907235428302466,0.8381404052084444,0.7713892158398701,0.6863485850246136,0.5749595745760689,0.41659779045053086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711537444790451,0.5150787536377127,0.6185895741317419,0.6998542122237652,0.7659860924831149,0.8206518066482898,0.8660254037844386,0.9035079029052513,0.9340497736158586,0.9583148474999099,0.9767710236555245,0.989743318610787,0.9974457174120672,1.0,0.9974457174120672,0.989743318610787,0.9767710236555245,0.9583148474999099,0.9340497736158586,0.9035079029052513,0.8660254037844386,0.8206518066482898,0.7659860924831149,0.6998542122237652,0.6185895741317419,0.5150787536377127,0.3711537444790451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,1.0,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.6470588235294118,0.5882352941176471,0.5294117647058824,0.47058823529411764,0.4117647058823529,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45812284729085123,0.6285393610547089,0.7453559924999299,0.8314794192830981,0.8958064164776166,0.9428090415820634,0.9749960430435691,0.9938079899999065,1.0,0.9938079899999065,0.9749960430435691,0.9428090415820634,0.8958064164776166,0.8314794192830981,0.7453559924999299,0.6285393610547089,0.45812284729085123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.21621621621621623,0.2702702702702703,0.32432432432432434,0.3783783783783784,0.43243243243243246,0.4864864864864865,0.5405405405405406,0.5945945945945946,0.6486486486486487,0.7027027027027027,0.7567567567567568,0.8108108108108109,0.8648648648648649,0.918918918918919,1.027027027027027,0.972972972972973,0.918918918918919,0.8648648648648649,0.8108108108108109,0.7567567567567568,0.7027027027027027,0.6486486486486487,0.5945945945945946,0.5405405405405406,0.4864864864864865,0.43243243243243246,0.3783783783783784,0.32432432432432434,0.2702702702702703,0.21621621621621623,0.16216216216216217,0.10810810810810811,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.6389710663783135,0.7882269819968922,0.8871201995900613,0.9514859136040755,0.9880948137434714,1.0,0.9880948137434714,0.9514859136040755,0.8871201995900613,0.7882269819968922,0.6389710663783135,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.3846153846153846,0.6389710663783135,0.7882269819968922,0.8871201995900613,0.9514859136040755,0.9880948137434714,1.0,0.9880948137434714,0.9514859136040755,0.8871201995900613,0.7882269819968922,0.6389710663783135,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4841229182759271,0.6614378277661477,0.7806247497997998,0.8660254037844386,0.9270248108869579,0.9682458365518543,0.9921567416492215,1.0,0.9921567416492215,0.9682458365518543,0.9270248108869579,0.8660254037844386,0.7806247497997998,0.6614378277661477,0.4841229182759271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24431084085753182,0.41659779045053086,0.5292196726234236,0.6158303464515629,0.6863485850246136,0.7453559924999299,0.7954184696004053,0.8381404052084444,0.8745981630098068,0.9055486543929657,0.9315409787235999,0.9529809208191751,0.9701703390049771,0.9833321660356334,0.9926266275248,0.9981617631515518,1.0,0.9981617631515518,0.9926266275248,0.9833321660356334,0.9701703390049771,0.9529809208191751,0.9315409787235999,0.9055486543929657,0.8745981630098068,0.8381404052084444,0.7954184696004053,0.7453559924999299,0.6863485850246136,0.6158303464515629,0.5292196726234236,0.41659779045053086,0.24431084085753182,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.13793103448275862,0.20689655172413793,0.27586206896551724,0.3448275862068966,0.41379310344827586,0.4827586206896552,0.5517241379310345,0.6206896551724138,0.6896551724137931,0.7586206896551724,0.8275862068965517,0.896551724137931,1.0344827586206897,0.9655172413793104,0.896551724137931,0.8275862068965517,0.7586206896551724,0.6896551724137931,0.6206896551724138,0.5517241379310345,0.4827586206896552,0.41379310344827586,0.3448275862068966,0.27586206896551724,0.20689655172413793,0.13793103448275862,0.06896551724137931,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916610405434509,0.4938181170261107,0.622513959272885,0.7183787670373177,0.7934038082997678,0.8531050813195037,0.9005354424873034,0.9375590718629488,0.9653740570075877,0.9847610132961848,0.9962121075990956,1.0,0.9962121075990956,0.9847610132961848,0.9653740570075877,0.9375590718629488,0.9005354424873034,0.8531050813195037,0.7934038082997678,0.7183787670373177,0.622513959272885,0.4938181170261107,0.2916610405434509,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.0,0,0,0,0,0,0
